cluster_no,initial_node,end_node,distance,quantity
5326.0,814.0,4772.0,0.1215836565363904,3.0
5327.0,1732.0,4002.0,0.1215851055098936,3.0
5328.0,4792.0,5019.0,0.1215851576068812,4.0
5329.0,4537.0,5266.0,0.121596213630402,7.0
5330.0,433.0,4836.0,0.121632291323758,3.0
5331.0,73.0,983.0,0.1216449957967893,2.0
5332.0,5136.0,5174.0,0.1216633731304027,16.0
5333.0,556.0,1476.0,0.1217751443440871,2.0
5334.0,1211.0,4692.0,0.1218490016064928,5.0
5335.0,1014.0,4601.0,0.1218929749360735,7.0
5336.0,601.0,5186.0,0.1219386516269111,5.0
5337.0,2946.0,5104.0,0.1219611904420373,3.0
5338.0,251.0,4854.0,0.1219931982227583,3.0
5339.0,4597.0,5146.0,0.1220124863807641,9.0
5340.0,4979.0,5075.0,0.1220168674544968,16.0
5341.0,272.0,4115.0,0.1220233376420319,3.0
5342.0,4976.0,5192.0,0.1221387116328258,12.0
5343.0,4798.0,5154.0,0.1222200109763158,8.0
5344.0,2003.0,2477.0,0.1222492857398165,2.0
5345.0,5156.0,5270.0,0.1224097477398337,21.0
5346.0,5067.0,5128.0,0.1224241392850081,6.0
5347.0,1935.0,4106.0,0.1224377745759048,9.0
5348.0,2291.0,2469.0,0.1225533298769399,2.0
5349.0,2029.0,4869.0,0.1225554996881667,3.0
5350.0,2775.0,4903.0,0.1225775424642117,3.0
5351.0,1112.0,5189.0,0.1226402282999644,6.0
5352.0,5010.0,5132.0,0.1226644254099098,15.0
5353.0,179.0,5172.0,0.1227095690076391,10.0
5354.0,2972.0,5184.0,0.1227211519443263,9.0
5355.0,4561.0,5293.0,0.1227611391814727,13.0
5356.0,2273.0,5148.0,0.1228513372990762,4.0
5357.0,1457.0,2319.0,0.1228537907729325,2.0
5358.0,2107.0,4650.0,0.1229047275696779,3.0
5359.0,699.0,4119.0,0.1229881801476306,3.0
5360.0,4715.0,4841.0,0.123006894267104,6.0
5361.0,960.0,4905.0,0.1230688354468385,3.0
5362.0,2441.0,5031.0,0.1230907011396468,4.0
5363.0,5118.0,5221.0,0.1230991973956586,11.0
5364.0,1072.0,2750.0,0.1231992771722598,2.0
5365.0,4870.0,4920.0,0.1232277277869169,7.0
5366.0,1106.0,1151.0,0.1232356173198279,2.0
5367.0,2050.0,2159.0,0.1232439177546509,2.0
5368.0,1084.0,5052.0,0.1233007643961839,4.0
5369.0,4386.0,4900.0,0.1235333336749734,7.0
5370.0,4892.0,5071.0,0.1235704019071285,9.0
5371.0,5130.0,5215.0,0.1235753786454885,19.0
5372.0,1686.0,2921.0,0.1235955205114028,2.0
5373.0,5113.0,5171.0,0.1236151993921771,39.0
5374.0,2558.0,3031.0,0.1236957374297496,2.0
5375.0,322.0,1180.0,0.1238174957983183,2.0
5376.0,313.0,4809.0,0.1238319751743288,3.0
5377.0,4916.0,5244.0,0.1238524097950495,5.0
5378.0,710.0,2711.0,0.1238795031721345,2.0
5379.0,2702.0,4799.0,0.1239035305352566,3.0
5380.0,2853.0,5023.0,0.1240567898223595,13.0
5381.0,4886.0,5332.0,0.1240760573624508,20.0
5382.0,4845.0,5151.0,0.1241358196574335,6.0
5383.0,5081.0,5088.0,0.1241473187188639,4.0
5384.0,292.0,342.0,0.1241719523161071,2.0
5385.0,5068.0,5080.0,0.1241726511899136,4.0
5386.0,2943.0,4734.0,0.1241814792309726,3.0
5387.0,4642.0,4888.0,0.124342566967619,5.0
5388.0,249.0,5288.0,0.1243777990599908,14.0
5389.0,3074.0,4989.0,0.1246089928222407,7.0
5390.0,337.0,4720.0,0.1247481523357334,3.0
5391.0,4830.0,5265.0,0.1247630216697129,7.0
5392.0,4999.0,5181.0,0.1248086427342654,6.0
5393.0,4914.0,5261.0,0.1248156349011172,19.0
5394.0,4898.0,4983.0,0.1248341379492267,9.0
5395.0,4607.0,4991.0,0.1248591862015193,4.0
5396.0,865.0,4918.0,0.1248800321241832,7.0
5397.0,4825.0,4984.0,0.1250123567064731,7.0
5398.0,5054.0,5340.0,0.1251432521516548,19.0
5399.0,5030.0,5237.0,0.1251643861590671,5.0
5400.0,4371.0,4915.0,0.1251752902288447,5.0
5401.0,5342.0,5393.0,0.1252429943767021,31.0
5402.0,5021.0,5073.0,0.1253185782098217,17.0
5403.0,2209.0,4960.0,0.1253222246219073,3.0
5404.0,4599.0,4982.0,0.1253577232764832,5.0
5405.0,4547.0,4998.0,0.1253599759063767,7.0
5406.0,5038.0,5065.0,0.1254386494561702,4.0
5407.0,4945.0,5294.0,0.1254540961793491,11.0
5408.0,4922.0,4927.0,0.1254976152084073,5.0
5409.0,32.0,4797.0,0.125542473782618,3.0
5410.0,700.0,5161.0,0.125615999362249,6.0
5411.0,5047.0,5360.0,0.1258155396159557,24.0
5412.0,5087.0,5157.0,0.1258562979290077,9.0
5413.0,5122.0,5382.0,0.1259986107650937,11.0
5414.0,26.0,5061.0,0.1260130572797613,4.0
5415.0,4947.0,5014.0,0.1260684493899034,8.0
5416.0,4212.0,5335.0,0.1261282151368862,9.0
5417.0,5083.0,5363.0,0.1261388340427585,23.0
5418.0,4370.0,5098.0,0.1261456672432736,8.0
5419.0,874.0,1085.0,0.1261592456363476,2.0
5420.0,2411.0,3027.0,0.1261650888743483,2.0
5421.0,688.0,2889.0,0.1261666451686692,2.0
5422.0,1326.0,4897.0,0.1262147857260351,3.0
5423.0,2313.0,5312.0,0.1263486152906739,12.0
5424.0,2975.0,5097.0,0.1264020694691852,3.0
5425.0,4878.0,5069.0,0.1264735501227223,6.0
5426.0,1590.0,4986.0,0.1264964012065574,3.0
5427.0,5311.0,5380.0,0.1265171197962749,361.0
5428.0,1386.0,4702.0,0.1265219884817157,3.0
5429.0,1771.0,5162.0,0.1265428161039986,3.0
5430.0,994.0,2173.0,0.1265901539800724,2.0
5431.0,5025.0,5410.0,0.1266308826653354,8.0
5432.0,5093.0,5272.0,0.1266641612953985,9.0
5433.0,5020.0,5043.0,0.1267160176856848,4.0
5434.0,1673.0,2517.0,0.1267928091167862,2.0
5435.0,511.0,5204.0,0.1268747393153901,6.0
5436.0,4644.0,5099.0,0.1269142708348007,5.0
5437.0,4968.0,5048.0,0.1269361889616494,6.0
5438.0,5096.0,5121.0,0.1270370641320078,4.0
5439.0,2194.0,5004.0,0.1270381304562567,4.0
5440.0,39.0,1655.0,0.1271053981702264,2.0
5441.0,4732.0,4941.0,0.1271737019723364,4.0
5442.0,1209.0,4861.0,0.1272972005339886,3.0
5443.0,4300.0,5064.0,0.127299948213539,7.0
5444.0,4548.0,4847.0,0.1273004663963599,191.0
5445.0,1165.0,1347.0,0.1273314339128106,2.0
5446.0,4883.0,5283.0,0.1273781037068798,21.0
5447.0,5225.0,5381.0,0.1274141836371775,24.0
5448.0,56.0,1746.0,0.127450945826089,2.0
5449.0,4800.0,5305.0,0.1276343582328792,6.0
5450.0,5092.0,5138.0,0.1279185932649242,6.0
5451.0,5058.0,5316.0,0.1279247581279191,9.0
5452.0,1232.0,2284.0,0.1279932155254022,2.0
5453.0,2595.0,4782.0,0.1280103197616869,3.0
5454.0,5095.0,5353.0,0.1283049923915332,15.0
5455.0,4636.0,5142.0,0.1283504837216567,8.0
5456.0,4676.0,5056.0,0.1283558185019797,5.0
5457.0,181.0,763.0,0.1283584042766595,2.0
5458.0,1544.0,4872.0,0.1283842004620366,3.0
5459.0,4680.0,5193.0,0.1284680689429403,4.0
5460.0,4992.0,5109.0,0.1285445255270051,17.0
5461.0,1173.0,5209.0,0.1285584046600514,10.0
5462.0,5050.0,5354.0,0.1285710046475448,11.0
5463.0,5336.0,5352.0,0.128674563637266,20.0
5464.0,4908.0,5063.0,0.1287335177788838,5.0
5465.0,963.0,4967.0,0.1288438772023597,4.0
5466.0,4884.0,4930.0,0.1288454496861144,4.0
5467.0,236.0,5044.0,0.1289524418399156,3.0
5468.0,1488.0,1717.0,0.128959637067507,2.0
5469.0,4926.0,4943.0,0.129004710851005,9.0
5470.0,2200.0,5059.0,0.1290841975624067,3.0
5471.0,99.0,4966.0,0.1290910331524564,4.0
5472.0,2462.0,5287.0,0.1291296984504914,4.0
5473.0,1059.0,4988.0,0.1291889727687642,4.0
5474.0,4899.0,4975.0,0.1292623666922536,4.0
5475.0,5107.0,5120.0,0.1292703510002619,5.0
5476.0,1846.0,4749.0,0.1293080516889994,3.0
5477.0,300.0,458.0,0.1293332167635143,2.0
5478.0,818.0,826.0,0.1293533908509118,2.0
5479.0,489.0,5046.0,0.1293718809773236,6.0
5480.0,1238.0,5147.0,0.1294121680180251,4.0
5481.0,2114.0,4568.0,0.129468053884916,3.0
5482.0,5277.0,5319.0,0.1295495300649166,73.0
5483.0,3084.0,5032.0,0.1295906826533286,4.0
5484.0,5111.0,5299.0,0.1297190292577669,10.0
5485.0,4808.0,5276.0,0.1298281804925891,5.0
5486.0,5371.0,5402.0,0.1298425798438743,36.0
5487.0,4823.0,5365.0,0.1299588522983681,9.0
5488.0,2122.0,5289.0,0.1299736618889908,4.0
5489.0,4503.0,5269.0,0.1299984819611051,4.0
5490.0,5082.0,5460.0,0.1300520534158309,22.0
5491.0,1327.0,4969.0,0.1300593580238012,3.0
5492.0,5045.0,5300.0,0.1301322805682291,11.0
5493.0,1967.0,5367.0,0.1302302360100199,3.0
5494.0,4913.0,5274.0,0.1302438749852213,5.0
5495.0,5253.0,5418.0,0.1302557657746892,19.0
5496.0,4835.0,5423.0,0.1303010910392127,14.0
5497.0,2337.0,5167.0,0.1303527488548565,4.0
5498.0,1397.0,2226.0,0.1304563394785044,2.0
5499.0,531.0,4763.0,0.1305076817702819,5.0
5500.0,5089.0,5252.0,0.1305431843237674,5.0
5501.0,5226.0,5278.0,0.1305618888542759,12.0
5502.0,1331.0,4648.0,0.1307948670911713,3.0
5503.0,5178.0,5413.0,0.1310179027422209,14.0
5504.0,2393.0,3998.0,0.131018530923399,3.0
5505.0,5100.0,5422.0,0.1310358184408918,10.0
5506.0,714.0,5135.0,0.1310472766951705,6.0
5507.0,1250.0,5179.0,0.1310520576830414,4.0
5508.0,4933.0,4956.0,0.1311248411445512,4.0
5509.0,4492.0,4874.0,0.13112527872595,25.0
5510.0,5401.0,5456.0,0.1311782311612726,36.0
5511.0,1087.0,1744.0,0.1312195023789309,2.0
5512.0,5373.0,5389.0,0.1313072177521374,46.0
5513.0,5022.0,5394.0,0.1313841362945394,12.0
5514.0,386.0,2668.0,0.1314183149092403,2.0
5515.0,2152.0,4615.0,0.131426020380993,3.0
5516.0,1786.0,5049.0,0.1314514409320539,3.0
5517.0,1811.0,5198.0,0.1316518829724429,10.0
5518.0,349.0,2147.0,0.1316739583628092,2.0
5519.0,1745.0,4474.0,0.1316954488359211,3.0
5520.0,5144.0,5447.0,0.13171908462129,28.0
5521.0,2328.0,2866.0,0.1317668245028797,2.0
5522.0,5411.0,5482.0,0.131849926044217,97.0
5523.0,1758.0,4990.0,0.1319134370342413,3.0
5524.0,2630.0,5206.0,0.1319154424383349,3.0
5525.0,5201.0,5245.0,0.131942702017765,15.0
5526.0,2338.0,5222.0,0.1319811670752885,3.0
5527.0,1609.0,5242.0,0.1321025430261422,3.0
5528.0,5035.0,5348.0,0.1321438587058691,4.0
5529.0,990.0,5291.0,0.1321976749523797,10.0
5530.0,2908.0,5444.0,0.1323229682756157,192.0
5531.0,5268.0,5398.0,0.1323449813825455,23.0
5532.0,5158.0,5450.0,0.1323887343600845,10.0
5533.0,2002.0,2614.0,0.1324048788567103,2.0
5534.0,5255.0,5473.0,0.1324066725839967,14.0
5535.0,5013.0,5500.0,0.1324198715075013,7.0
5536.0,5115.0,5298.0,0.1326333538505748,11.0
5537.0,3100.0,5247.0,0.1326642133927935,3.0
5538.0,5185.0,5259.0,0.132993850348336,44.0
5539.0,5235.0,5246.0,0.1330249909336119,5.0
5540.0,2238.0,5408.0,0.1330487059250968,6.0
5541.0,5250.0,5263.0,0.1330634833724393,244.0
5542.0,1486.0,2305.0,0.1330818332630968,2.0
5543.0,5357.0,5383.0,0.1331159354885534,6.0
5544.0,753.0,5328.0,0.1331285122742383,5.0
5545.0,223.0,2379.0,0.133186746965598,2.0
5546.0,5345.0,5455.0,0.1332007823980698,29.0
5547.0,4580.0,4924.0,0.1332167561064343,5.0
5548.0,1247.0,5497.0,0.1332305275827247,5.0
5549.0,4909.0,5258.0,0.1334371554759237,10.0
5550.0,4971.0,5232.0,0.1335057480450507,5.0
5551.0,4965.0,5421.0,0.1336071292328666,4.0
5552.0,5145.0,5249.0,0.1336816770395668,11.0
5553.0,1834.0,5137.0,0.1336971088550804,3.0
5554.0,4795.0,5110.0,0.133713034595553,5.0
5555.0,2498.0,5458.0,0.1338150199113119,4.0
5556.0,2537.0,3087.0,0.1338235141214431,2.0
5557.0,4937.0,5152.0,0.1338348302566022,4.0
5558.0,50.0,2097.0,0.133926825109358,2.0
5559.0,49.0,1335.0,0.1339488401417244,2.0
5560.0,943.0,5012.0,0.1340438662212838,3.0
5561.0,5334.0,5404.0,0.1341470025585242,10.0
5562.0,5182.0,5329.0,0.1341923290466269,11.0
5563.0,2546.0,5285.0,0.1342221739182201,5.0
5564.0,1595.0,4928.0,0.1342552840232475,3.0
5565.0,1288.0,1373.0,0.134371486393242,2.0
5566.0,5273.0,5388.0,0.1343726381877739,16.0
5567.0,4758.0,5509.0,0.1344301152485382,28.0
5568.0,5188.0,5359.0,0.1344393825378525,5.0
5569.0,5264.0,5397.0,0.1344647884637765,10.0
5570.0,5417.0,5481.0,0.1344786079568775,26.0
5571.0,4864.0,5333.0,0.1344797822376765,5.0
5572.0,787.0,1549.0,0.134583820705393,2.0
5573.0,931.0,1095.0,0.1346749978560794,2.0
5574.0,553.0,5033.0,0.1346896816122157,3.0
5575.0,4784.0,5085.0,0.1347776838792857,12.0
5576.0,4295.0,5530.0,0.1347941642604586,194.0
5577.0,2686.0,5376.0,0.1350546802756975,4.0
5578.0,5177.0,5425.0,0.1351240851742056,8.0
5579.0,1040.0,4766.0,0.1352370122570241,3.0
5580.0,4448.0,4944.0,0.1352427676579762,5.0
5581.0,1986.0,2237.0,0.1354407712612438,2.0
5582.0,1635.0,2675.0,0.1354995227754588,2.0
5583.0,5399.0,5469.0,0.1355183069717057,14.0
5584.0,5351.0,5405.0,0.1355290823352204,13.0
5585.0,1175.0,5190.0,0.135550043712707,4.0
5586.0,713.0,834.0,0.1356373252571916,2.0
5587.0,1171.0,5139.0,0.1358464994615684,4.0
5588.0,4263.0,5126.0,0.1359145959622234,5.0
5589.0,5114.0,5309.0,0.136193893048182,11.0
5590.0,5520.0,5570.0,0.1362875687372987,54.0
5591.0,2463.0,5205.0,0.1364137745419056,3.0
5592.0,5168.0,5387.0,0.1364154185059715,8.0
5593.0,1277.0,1910.0,0.136500455233884,2.0
5594.0,5331.0,5435.0,0.1365261047231491,8.0
5595.0,90.0,2994.0,0.1365462166816171,2.0
5596.0,4925.0,5358.0,0.1366280621503124,5.0
5597.0,5123.0,5465.0,0.1366574873516713,7.0
5598.0,4832.0,5327.0,0.1366634717880654,5.0
5599.0,1431.0,5219.0,0.1366669613649535,4.0
5600.0,4753.0,5195.0,0.136724196333903,4.0
5601.0,1699.0,4867.0,0.1367804235342704,4.0
5602.0,4962.0,5301.0,0.1368745761733857,4.0
5603.0,3067.0,4811.0,0.136972136963383,3.0
5604.0,2969.0,5203.0,0.1370100855862401,3.0
5605.0,5522.0,5531.0,0.1370247959808632,120.0
5606.0,5016.0,5512.0,0.1370676372612418,49.0
5607.0,2290.0,5372.0,0.1370739596853115,3.0
5608.0,5074.0,5462.0,0.1371139809733727,14.0
5609.0,4729.0,5337.0,0.1371531869317029,6.0
5610.0,5315.0,5326.0,0.1372285891883128,14.0
5611.0,5239.0,5463.0,0.137243197932834,25.0
5612.0,1174.0,3123.0,0.1372662553878281,2.0
5613.0,504.0,5295.0,0.1373168383786837,5.0
5614.0,2082.0,2387.0,0.1373507401340855,2.0
5615.0,360.0,5330.0,0.1376163852145903,4.0
5616.0,872.0,4167.0,0.1377397604280205,7.0
5617.0,5431.0,5490.0,0.1377812436638985,30.0
5618.0,5084.0,5369.0,0.1377870748437816,17.0
5619.0,5386.0,5454.0,0.1378455429041116,18.0
5620.0,1621.0,5238.0,0.1378930871820364,3.0
5621.0,5432.0,5446.0,0.1379088291719619,30.0
5622.0,5403.0,5406.0,0.1379814555586141,7.0
5623.0,5495.0,5563.0,0.1380111184676094,24.0
5624.0,1223.0,5292.0,0.1381340776639834,3.0
5625.0,5112.0,5479.0,0.1382059357913778,11.0
5626.0,4917.0,5533.0,0.1382537938304976,4.0
5627.0,3093.0,5150.0,0.1384530384052373,34.0
5628.0,397.0,4623.0,0.1384835824178549,3.0
5629.0,4788.0,5102.0,0.1385144274993053,5.0
5630.0,5517.0,5549.0,0.1386674301768333,20.0
5631.0,2988.0,5325.0,0.138727553423635,3.0
5632.0,2520.0,5125.0,0.1389110509533924,3.0
5633.0,5391.0,5429.0,0.139074190122927,10.0
5634.0,5412.0,5496.0,0.1391487088869253,23.0
5635.0,5217.0,5303.0,0.1391536895107006,4.0
5636.0,507.0,5384.0,0.1391969150469235,3.0
5637.0,5370.0,5437.0,0.1392188012867903,15.0
5638.0,5461.0,5606.0,0.1392802249274969,59.0
5639.0,2217.0,2971.0,0.1394322859120182,2.0
5640.0,5194.0,5592.0,0.1395288585564494,10.0
5641.0,5449.0,5552.0,0.139530054284214,17.0
5642.0,861.0,5039.0,0.1395934151079302,4.0
5643.0,1555.0,1736.0,0.1396576424382298,2.0
5644.0,2798.0,4710.0,0.139681186505419,3.0
5645.0,4820.0,4997.0,0.1397349033304579,4.0
5646.0,600.0,5480.0,0.139753011986364,5.0
5647.0,5286.0,5599.0,0.1398587838154257,11.0
5648.0,1338.0,2208.0,0.1398834464505151,2.0
5649.0,1824.0,5314.0,0.1398902522722107,4.0
5650.0,5355.0,5451.0,0.1398917477440233,22.0
5651.0,5566.0,5584.0,0.1399209071587245,29.0
5652.0,206.0,5581.0,0.1400325115863995,3.0
5653.0,5536.0,5579.0,0.1401069200183332,14.0
5654.0,5254.0,5324.0,0.1401377103179848,4.0
5655.0,298.0,2357.0,0.1402006790206239,2.0
5656.0,820.0,5368.0,0.1403005512249784,5.0
5657.0,4589.0,5308.0,0.1403600815416629,42.0
5658.0,2373.0,5516.0,0.1404108056369177,4.0
5659.0,4730.0,4901.0,0.1404122099420777,5.0
5660.0,5323.0,5529.0,0.1407107425196223,16.0
5661.0,5426.0,5430.0,0.1408481217056609,5.0
5662.0,5140.0,5320.0,0.1408751115926426,6.0
5663.0,1320.0,2812.0,0.1410549119894082,2.0
5664.0,1432.0,4396.0,0.141145256764627,3.0
5665.0,5240.0,5318.0,0.1413861865573447,8.0
5666.0,5284.0,5307.0,0.1414376046167703,6.0
5667.0,5155.0,5540.0,0.1416017816569801,9.0
5668.0,815.0,5427.0,0.1416267559051195,362.0
5669.0,2148.0,4980.0,0.1416769398663202,3.0
5670.0,5224.0,5442.0,0.1419325212405376,5.0
5671.0,3022.0,4770.0,0.141991325281124,3.0
5672.0,1983.0,5197.0,0.1420058641937659,4.0
5673.0,5361.0,5486.0,0.1422569315616318,39.0
5674.0,195.0,5521.0,0.1423290378503883,3.0
5675.0,1585.0,2870.0,0.1424437654715075,2.0
5676.0,5525.0,5611.0,0.1426388616381621,40.0
5677.0,491.0,2442.0,0.1426657006157917,2.0
5678.0,5407.0,5515.0,0.1426831241625035,14.0
5679.0,1149.0,5251.0,0.1428836112185566,4.0
5680.0,5475.0,5654.0,0.1428917781394104,9.0
5681.0,833.0,2900.0,0.1430043537753245,2.0
5682.0,4932.0,5554.0,0.1430301406969191,8.0
5683.0,3053.0,5143.0,0.143116404389802,3.0
5684.0,4197.0,5574.0,0.1431991692581423,6.0
5685.0,1065.0,5392.0,0.143229569290627,7.0
5686.0,417.0,5009.0,0.1432514303155347,3.0
5687.0,370.0,4940.0,0.1432602435605502,3.0
5688.0,922.0,5375.0,0.143316394767175,3.0
5689.0,5510.0,5534.0,0.1433301436672896,50.0
5690.0,4323.0,5106.0,0.1433345214985984,26.0
5691.0,2000.0,2256.0,0.143335802670956,2.0
5692.0,5415.0,5477.0,0.143348663558717,10.0
5693.0,941.0,1687.0,0.1433813450797623,2.0
5694.0,5571.0,5577.0,0.1434223844614678,9.0
5695.0,4760.0,5199.0,0.1435346405231622,4.0
5696.0,1353.0,5233.0,0.1435570640519956,3.0
5697.0,1968.0,5379.0,0.1437406712330146,4.0
5698.0,5173.0,5445.0,0.1437578757821135,5.0
5699.0,1058.0,5231.0,0.1441211725311547,4.0
5700.0,493.0,2496.0,0.1441573475325894,2.0
5701.0,5321.0,5503.0,0.1441626119298581,18.0
5702.0,5007.0,5557.0,0.1441708163289761,9.0
5703.0,5569.0,5695.0,0.1442393288136094,14.0
5704.0,5317.0,5541.0,0.1443066018408004,252.0
5705.0,107.0,2453.0,0.1443213161571029,2.0
5706.0,2219.0,5267.0,0.144332722417748,3.0
5707.0,5356.0,5642.0,0.1443827326934233,8.0
5708.0,686.0,1991.0,0.1443952663396863,2.0
5709.0,5505.0,5551.0,0.1444542729034084,14.0
5710.0,5483.0,5501.0,0.1445245997118603,16.0
5711.0,5487.0,5630.0,0.1447783100971715,29.0
5712.0,4587.0,5608.0,0.144792768753315,16.0
5713.0,2715.0,3671.0,0.1448119059031445,7.0
5714.0,5400.0,5583.0,0.1448820649203355,19.0
5715.0,5000.0,5545.0,0.1449137859541339,4.0
5716.0,4863.0,4955.0,0.1449184467469108,7.0
5717.0,5485.0,5594.0,0.1449525023635657,13.0
5718.0,980.0,2679.0,0.1449767878604161,2.0
5719.0,356.0,1001.0,0.1449907605036809,2.0
5720.0,2753.0,5090.0,0.1449988875807472,3.0
5721.0,5183.0,5620.0,0.1450490327965501,6.0
5722.0,262.0,5042.0,0.1452443965075708,5.0
5723.0,152.0,408.0,0.1453102219834062,2.0
5724.0,5105.0,5658.0,0.1453644779086643,8.0
5725.0,3098.0,5377.0,0.1453768664520735,6.0
5726.0,5343.0,5443.0,0.1454107759285186,15.0
5727.0,5491.0,5532.0,0.1454496013029169,13.0
5728.0,2713.0,4067.0,0.1454896473822662,4.0
5729.0,691.0,1513.0,0.1455024276194943,2.0
5730.0,5079.0,5322.0,0.1455180870204582,5.0
5731.0,1657.0,5338.0,0.1455629113062635,4.0
5732.0,2944.0,5621.0,0.1455731096631963,31.0
5733.0,5214.0,5576.0,0.1456507969342909,200.0
5734.0,5228.0,5419.0,0.1456523975141565,4.0
5735.0,5350.0,5618.0,0.1457077801178629,20.0
5736.0,4746.0,5436.0,0.1459051460037548,7.0
5737.0,5544.0,5656.0,0.1459940012409344,10.0
5738.0,5339.0,5665.0,0.1460302672246911,17.0
5739.0,5506.0,5526.0,0.1460648290054092,9.0
5740.0,1741.0,3045.0,0.1460673198226891,2.0
5741.0,2767.0,5296.0,0.1461594953249732,4.0
5742.0,1294.0,5366.0,0.1461759826330218,3.0
5743.0,5464.0,5689.0,0.1461983628948412,55.0
5744.0,5256.0,5471.0,0.1462210896202264,7.0
5745.0,5281.0,5572.0,0.1462800410071733,4.0
5746.0,4936.0,5535.0,0.1463712874010461,9.0
5747.0,5605.0,5619.0,0.1466202767741536,138.0
5748.0,3110.0,4045.0,0.1466574037335542,5.0
5749.0,276.0,4891.0,0.1466955763387011,3.0
5750.0,5218.0,5459.0,0.1468017051136345,6.0
5751.0,5441.0,5546.0,0.1468315284507853,33.0
5752.0,4948.0,5304.0,0.1469034158823463,6.0
5753.0,287.0,5623.0,0.1469145382177936,25.0
5754.0,5561.0,5650.0,0.1470535635969315,32.0
5755.0,2577.0,5660.0,0.1470694340640944,17.0
5756.0,1152.0,5440.0,0.1477453787810446,3.0
5757.0,71.0,5568.0,0.1479173530663627,6.0
5758.0,5414.0,5647.0,0.1479957731799618,15.0
5759.0,315.0,5659.0,0.1480372801566486,6.0
5760.0,411.0,5493.0,0.1480558415643516,4.0
5761.0,5617.0,5747.0,0.1481225976718438,168.0
5762.0,5472.0,5679.0,0.1482353027811397,8.0
5763.0,261.0,5597.0,0.1482445467640783,8.0
5764.0,5585.0,5645.0,0.1482566202998826,8.0
5765.0,2235.0,4987.0,0.1483330553222029,3.0
5766.0,4061.0,4308.0,0.148563006506087,4.0
5767.0,100.0,5519.0,0.148690497503879,4.0
5768.0,4911.0,5271.0,0.1486963362231317,5.0
5769.0,2955.0,5489.0,0.148728060518425,5.0
5770.0,5346.0,5420.0,0.1489351807665667,8.0
5771.0,2867.0,3083.0,0.14895193216524,2.0
5772.0,281.0,5661.0,0.1489753282395771,6.0
5773.0,5673.0,5714.0,0.1490178817953174,58.0
5774.0,133.0,5553.0,0.149109418566721,4.0
5775.0,5164.0,5364.0,0.1492817895969684,6.0
5776.0,2472.0,3106.0,0.1493140018364358,2.0
5777.0,2425.0,5470.0,0.1493346788637048,4.0
5778.0,1859.0,5684.0,0.1499835910627748,7.0
5779.0,5216.0,5732.0,0.1501695054069746,36.0
5780.0,438.0,5729.0,0.1502678066823712,3.0
5781.0,271.0,5467.0,0.1502775284552158,4.0
5782.0,201.0,2657.0,0.1503088125078216,2.0
5783.0,5478.0,5649.0,0.150329058816693,6.0
5784.0,5638.0,5743.0,0.1503400385810366,114.0
5785.0,403.0,2274.0,0.1503428149083747,2.0
5786.0,5428.0,5726.0,0.1503596327826211,18.0
5787.0,5508.0,5666.0,0.1506879042054928,10.0
5788.0,5362.0,5498.0,0.1507087085360448,6.0
5789.0,5664.0,5710.0,0.1507765237995804,19.0
5790.0,5027.0,5733.0,0.1507976013050762,203.0
5791.0,4048.0,5310.0,0.1510329809095706,6.0
5792.0,5548.0,5678.0,0.1511776097607832,19.0
5793.0,5634.0,5641.0,0.1511819253808421,40.0
5794.0,5210.0,5639.0,0.1514813089735198,4.0
5795.0,965.0,5026.0,0.1515442308421862,7.0
5796.0,991.0,5260.0,0.1517032108221149,3.0
5797.0,5587.0,5701.0,0.1517235461287556,22.0
5798.0,4622.0,5590.0,0.1519067690083256,56.0
5799.0,2593.0,5282.0,0.151959639663897,3.0
5800.0,4420.0,5528.0,0.1519672109294328,6.0
5801.0,218.0,441.0,0.1519841662036515,2.0
5802.0,1540.0,3099.0,0.151996018121791,2.0
5803.0,5492.0,5637.0,0.152085115981535,26.0
5804.0,5344.0,5438.0,0.1521875830912376,6.0
5805.0,3073.0,5612.0,0.15221386714127,3.0
5806.0,2886.0,5385.0,0.1523003903080828,5.0
5807.0,5514.0,5662.0,0.152410539399254,8.0
5808.0,605.0,4958.0,0.1524663156271669,5.0
5809.0,5290.0,5727.0,0.1524686309468297,15.0
5810.0,1176.0,5697.0,0.1526530992529482,5.0
5811.0,5550.0,5651.0,0.1529780580807889,34.0
5812.0,5538.0,5744.0,0.1531304902315794,51.0
5813.0,27.0,5439.0,0.1532685674973686,5.0
5814.0,1517.0,2765.0,0.1532912711969376,2.0
5815.0,1787.0,5669.0,0.1533454263252734,4.0
5816.0,348.0,5556.0,0.1533720392883723,3.0
5817.0,5202.0,5657.0,0.1534387775405848,52.0
5818.0,5507.0,5624.0,0.1534793573122808,7.0
5819.0,2740.0,5653.0,0.1534866962600934,15.0
5820.0,5685.0,5772.0,0.1535015348608714,13.0
5821.0,5433.0,5735.0,0.1535648713776741,24.0
5822.0,1362.0,5600.0,0.1537036887017531,5.0
5823.0,4686.0,5248.0,0.154048713585424,9.0
5824.0,5302.0,5562.0,0.1540516972132806,13.0
5825.0,5555.0,5720.0,0.1540922195712297,7.0
5826.0,2553.0,5774.0,0.15409748463688,5.0
5827.0,486.0,1542.0,0.1541819138547326,2.0
5828.0,469.0,5560.0,0.1541972310418403,4.0
5829.0,4407.0,5573.0,0.1542744121091203,4.0
